TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,SeniorCitizen,Churn
775.6,41,20.45,False,True,False,False,False,False,False,False,0,0
5445.95,70,78.35,False,False,False,True,True,False,True,True,0,0
53.55,1,53.55,False,False,False,False,False,True,False,False,0,1
1007.8,51,19.1,False,True,False,True,False,False,False,False,0,0
833.55,42,20.0,False,False,True,False,False,False,True,False,0,0
6579.05,70,93.9,True,False,True,False,True,False,True,True,0,1
1004.5,48,19.95,False,False,False,True,False,False,False,False,0,0
7856.0,68,113.15,True,True,True,True,True,True,True,True,0,1
1183.05,48,24.0,False,False,True,False,False,False,False,False,0,0
2169.75,26,84.95,True,True,False,False,False,False,True,False,1,1
896.9,11,80.5,True,False,False,True,False,True,True,False,0,1
19.3,1,19.3,False,False,False,True,False,True,False,False,0,1
501.35,27,19.15,False,False,False,False,False,False,False,False,0,0
4126.35,46,91.3,True,False,False,False,False,True,False,False,1,0
49.65,1,49.65,False,False,False,True,False,True,False,False,0,1
2460.15,46,54.35,False,False,True,False,False,False,False,True,0,1
477.6,25,19.15,False,False,False,True,False,True,True,False,0,0
370.65,4,88.45,True,True,False,True,False,True,False,False,0,1
265.75,13,19.75,False,False,True,True,False,False,False,False,0,0
2424.45,31,75.5,False,False,False,True,True,True,True,True,0,0
1849.95,23,83.75,True,True,False,False,False,True,True,False,0,0
61.05,2,19.4,False,False,False,False,False,False,False,False,0,0
1698.55,65,26.5,False,False,True,False,False,False,False,False,0,0
1910.6,22,90.5,True,False,False,True,False,True,False,True,1,1
998.1,55,19.15,False,False,False,False,False,False,True,False,0,0
890.6,9,94.85,True,False,False,True,False,True,True,True,0,1
529.5,7,69.95,True,False,False,True,False,True,True,False,0,1
1383.6,35,40.9,False,False,False,False,False,False,True,True,0,0
493.4,6,80.25,False,False,True,True,True,True,False,True,0,0
48.6,1,48.6,False,False,False,False,True,True,False,False,0,1
1207.0,17,70.8,True,True,False,True,False,True,False,False,0,0
563.5,10,60.2,False,False,False,True,False,False,True,False,0,0
864.55,15,55.2,False,False,False,True,False,False,False,True,0,0
2109.35,40,55.8,False,True,False,False,True,True,False,False,1,1
701.05,13,54.15,False,False,False,False,True,False,True,True,0,0
2265.25,29,80.15,True,False,False,True,False,True,True,False,0,1
220.6,3,75.5,True,True,False,False,False,True,False,False,0,1
5749.8,58,100.4,True,False,False,False,False,True,True,True,1,0
2796.45,45,62.55,False,False,False,False,True,True,False,True,0,0
5165.7,72,70.45,False,False,True,False,True,True,True,True,0,0
5696.6,68,85.5,True,False,False,True,True,True,True,False,0,0
20.2,1,20.2,False,False,False,True,False,True,False,False,0,1
2076.05,38,54.5,False,True,False,False,True,False,True,False,0,0
44.2,2,20.75,False,False,False,True,False,False,False,False,0,0
215.25,11,20.35,False,False,False,True,False,False,False,False,0,0
1859.5,20,91.0,True,False,False,False,False,True,True,False,1,0
7470.1,72,104.8,True,False,True,True,False,True,True,False,0,0
229.5,3,74.75,True,False,False,False,False,True,True,False,0,1
2470.1,23,104.05,True,False,False,True,False,True,False,True,0,1
2092.9,40,51.1,False,True,False,True,False,True,False,True,0,0
5629.55,62,89.8,True,False,False,True,False,True,True,False,1,0
469.85,22,20.55,False,True,False,False,False,True,False,False,0,0
733.95,11,64.05,False,False,False,False,True,False,False,False,0,0
485.25,7,74.85,True,True,False,True,False,True,True,False,1,0
1244.5,13,96.65,True,True,False,False,True,True,False,False,0,1
20.05,1,20.05,False,False,False,True,False,False,False,False,1,1
3994.45,39,103.45,True,True,False,False,False,True,False,False,0,1
78.25,3,25.0,False,False,False,True,False,False,True,False,0,0
1131.5,58,20.3,False,False,True,True,False,False,False,False,0,0
184.05,6,26.35,False,False,False,True,False,False,False,False,0,0
19.9,1,19.9,False,True,False,False,False,True,True,False,0,1
1178.75,22,54.7,False,False,False,False,False,True,True,False,0,0
667.7,14,46.35,False,True,False,True,False,False,True,False,0,1
5629.15,64,90.25,True,False,False,True,False,False,True,False,0,0
19.95,1,19.95,False,True,False,True,False,False,False,False,0,1
109.3,6,20.65,False,False,False,True,False,False,False,False,0,0
79.6,1,79.6,True,True,False,True,False,False,False,False,0,1
958.45,39,25.45,False,False,False,True,False,False,False,False,0,0
403.15,20,19.5,False,False,False,False,False,False,False,False,0,0
75.9,1,75.9,True,True,False,True,False,True,False,True,0,1
76.2,1,76.2,True,True,False,True,False,False,True,False,0,1
4392.5,64,66.15,False,False,False,True,True,True,True,False,0,0
19.25,1,19.25,False,False,False,True,False,False,False,False,0,1
3168.0,46,69.1,False,False,False,False,False,True,True,False,0,0
1096.6,28,39.1,False,True,False,False,False,True,True,False,1,0
669.45,33,20.05,False,False,False,False,False,False,True,False,0,0
2343.85,39,59.8,False,True,False,True,True,False,True,False,0,0
3588.4,42,84.3,True,True,False,False,False,True,True,True,0,1
48.6,1,48.6,False,True,False,False,False,True,False,False,0,0
522.95,7,79.0,True,True,False,False,False,True,False,False,0,1
7511.9,70,105.35,True,False,True,True,True,False,True,False,1,0
1725.0,65,25.1,False,False,True,True,False,True,False,False,0,0
49.75,1,49.75,False,True,False,True,True,False,False,False,0,0
1691.9,18,94.75,True,True,False,True,False,True,True,False,0,0
2248.05,24,93.0,True,True,False,True,False,True,True,False,0,0
4479.2,63,71.9,False,False,True,True,True,True,False,True,0,0
3471.1,44,77.55,False,False,False,False,False,True,False,False,0,0
63.0,4,19.85,False,True,False,True,False,True,False,False,0,0
70.25,1,70.25,True,True,False,False,False,True,False,False,0,1
3314.15,37,95.25,True,True,False,False,False,True,True,False,0,0
865.55,10,84.6,True,False,False,False,False,True,False,False,1,1
852.7,34,25.05,False,False,False,True,False,True,False,False,0,0
1930.9,35,53.15,False,False,False,True,True,False,True,False,0,0
91.4,4,20.15,False,True,False,False,False,False,True,False,0,0
3949.15,39,101.25,True,True,False,False,False,True,True,True,1,0
4304.0,43,100.55,True,False,False,True,False,True,True,False,1,0
409.9,17,24.1,False,False,False,False,False,False,True,False,0,1
1554.9,61,25.3,False,False,True,False,False,False,True,False,0,0
3472.05,49,71.8,False,True,False,False,True,False,True,False,0,0
117.8,4,19.7,False,False,False,True,False,False,False,False,0,0
3210.35,64,49.85,False,True,True,False,False,False,True,True,0,0
207.4,3,69.6,True,False,False,True,False,True,False,False,0,0
19.75,1,19.75,False,True,False,True,False,False,True,False,0,0
3132.75,40,80.8,True,True,False,True,False,False,True,False,0,0
60.0,1,60.0,False,True,False,False,True,True,False,True,0,1
649.65,8,86.55,True,True,False,True,False,True,False,False,0,1
20.85,1,20.85,False,False,False,False,False,True,True,False,1,1
2106.3,34,64.2,False,False,False,False,False,False,True,True,1,0
35.0,1,35.0,False,True,False,False,False,False,True,False,0,0
2011.4,39,50.75,False,True,False,False,False,True,False,False,0,1
6205.5,58,105.5,True,False,False,False,True,True,True,True,1,1
903.7,45,19.2,False,True,True,True,False,False,True,False,0,0
503.6,6,85.15,True,False,False,True,True,True,False,False,1,1
3882.3,43,90.65,True,False,False,True,True,True,False,True,0,0
879.8,41,20.0,False,False,True,True,False,True,True,False,0,0
383.65,5,74.65,True,True,False,True,False,True,False,False,0,0
4390.25,72,61.2,False,False,True,True,True,True,False,True,0,0
68.2,4,19.95,False,False,False,True,False,False,False,False,0,0
452.8,9,54.8,False,False,False,True,False,False,True,True,0,0
5329.0,72,73.45,False,False,True,True,False,True,True,False,1,0
1758.9,33,51.45,False,False,False,False,False,True,True,True,0,0
5737.6,72,80.45,True,False,True,False,True,False,True,False,0,0
1152.7,22,54.2,False,True,False,True,True,True,True,True,0,1
7674.55,70,109.5,True,True,False,False,False,True,True,True,0,1
2157.95,21,104.4,True,True,False,True,False,False,True,False,0,1
1219.85,15,85.3,True,True,False,True,False,False,False,False,0,0
2414.55,29,79.3,True,True,False,True,False,True,True,True,1,0
1155.6,15,76.5,False,False,False,False,False,False,True,True,0,0
7548.1,71,105.1,True,False,False,True,True,True,True,False,1,1
1809.35,72,25.4,False,False,True,True,False,False,False,False,1,0
1564.4,19,86.85,True,True,False,False,False,True,True,False,0,0
19.65,1,19.65,False,False,False,True,False,False,False,False,0,0
75.7,1,75.7,True,True,False,False,False,True,False,False,0,1
84.4,2,45.55,False,True,False,False,False,False,False,False,0,0
864.85,11,78.1,True,False,False,False,False,True,True,False,1,0
228.75,12,19.3,False,False,False,False,False,False,False,False,0,0
7752.05,70,110.5,True,True,True,False,False,True,True,True,0,0
1951.0,20,90.8,True,True,False,False,False,False,True,False,1,1
470.6,23,20.3,False,False,False,False,False,True,False,False,0,0
4060.9,49,81.35,False,False,True,True,True,False,False,True,1,0
384.5,4,97.95,True,True,False,False,False,True,True,False,0,1
3432.9,32,108.15,True,False,False,True,True,True,False,True,0,1
108.65,2,55.3,False,True,False,True,False,True,False,False,0,0
3952.65,69,56.55,False,False,True,True,True,False,True,False,1,0
463.05,6,80.5,True,False,False,True,False,True,False,False,0,1
494.05,24,19.7,False,False,True,False,False,True,True,False,0,0
3416.85,32,104.05,True,False,False,False,False,True,False,False,0,0
1498.65,27,52.85,False,False,True,False,True,False,False,False,0,0
2867.75,27,104.3,True,False,False,False,True,True,True,True,1,1
4807.35,58,80.65,True,False,False,True,False,False,False,True,0,0
71.35,1,71.35,True,False,False,True,False,True,False,False,0,1
471.35,18,24.65,False,False,True,False,False,True,True,False,0,0
1041.8,47,21.3,False,False,True,False,False,True,True,False,0,0
7689.8,70,110.2,True,True,True,False,False,True,True,True,0,0
1132.35,13,89.4,True,True,False,False,False,False,False,True,0,1
1815.0,36,51.05,False,False,False,False,True,False,True,False,0,0
1311.3,67,19.8,False,False,True,True,False,True,False,False,0,0
199.45,10,19.9,False,False,False,False,False,True,False,False,0,0
1637.3,19,87.3,True,True,False,True,True,True,False,False,1,0
1326.35,71,19.85,False,False,True,False,False,False,True,False,0,0
6376.55,72,89.4,False,False,True,True,True,True,True,True,0,0
935.9,48,20.0,False,False,True,False,False,False,True,False,0,0
20.05,1,20.05,False,False,False,True,False,False,False,False,0,0
1611.15,18,83.25,False,True,False,True,True,False,True,True,0,0
20.6,1,20.6,False,False,False,True,False,False,False,False,0,1
6989.7,67,102.9,True,False,True,True,False,False,True,True,1,0
2779.5,69,39.1,False,False,True,True,True,False,True,True,0,0
1931.75,19,99.95,True,True,False,True,False,True,False,False,0,1
8331.95,72,114.5,True,False,True,True,True,True,True,True,1,0
735.9,38,20.2,False,False,True,False,False,False,False,False,1,0
2283.3,40,55.8,False,True,False,True,False,False,True,False,1,0
1445.2,61,24.2,False,False,True,False,False,True,True,False,0,0
818.05,10,81.0,True,False,False,False,False,True,False,False,0,1
2333.05,32,72.8,False,False,False,True,True,True,True,True,0,0
1992.55,21,99.85,True,False,False,False,False,True,False,False,0,0
5890.0,59,99.5,True,True,False,False,False,True,False,False,1,0
916.75,13,70.15,True,True,False,False,False,True,True,False,1,1
1029.8,47,20.25,False,False,True,False,False,False,False,False,0,0
1796.55,69,26.0,False,False,True,True,False,True,True,False,0,0
33.7,2,19.9,False,False,False,True,False,True,False,False,0,0
454.05,22,19.05,False,False,False,False,False,False,True,False,0,0
1392.25,15,96.5,True,True,False,True,True,True,True,False,1,0
1049.6,53,19.85,False,False,True,False,False,False,False,False,0,0
734.6,28,25.7,False,False,False,False,False,False,True,False,1,0
475.1,22,20.3,False,False,False,True,False,False,False,False,0,0
70.15,1,70.15,True,False,False,False,False,True,False,False,0,1
1540.05,16,91.55,True,True,False,True,False,True,True,True,1,0
1978.65,48,39.4,False,False,True,False,True,False,True,True,0,0
3181.8,30,105.7,True,False,False,True,True,True,True,True,1,0
229.7,3,70.25,True,True,False,False,False,True,False,False,0,0
5625.55,57,93.75,True,True,True,True,True,False,False,True,1,0
6581.9,68,96.55,True,False,False,False,True,True,True,False,1,1
1347.15,23,60.0,False,False,False,False,False,False,True,True,0,0
3808.2,65,59.8,False,False,True,False,False,True,True,True,0,0
3974.15,44,90.65,True,False,False,True,False,True,True,False,0,0
7661.8,71,109.0,True,False,True,False,True,True,True,False,0,0
2479.25,37,68.1,False,False,False,False,True,False,True,True,0,0
266.6,12,20.4,False,False,False,False,False,False,False,False,0,0
5601.4,69,81.95,False,False,True,True,False,True,True,True,0,0
1982.6,35,60.55,False,True,False,False,True,False,False,False,0,0
339.9,5,65.6,False,False,False,True,False,True,False,True,0,0
4828.05,58,82.5,True,False,True,True,False,False,True,False,0,0
5980.55,72,82.3,False,False,True,True,True,True,True,True,0,0
4808.7,72,68.15,False,False,True,True,True,False,True,True,0,0
20.3,1,20.3,False,False,False,False,False,False,False,False,0,0
3692.85,39,95.55,True,True,False,False,True,True,False,True,0,1
1068.15,53,20.2,False,False,False,True,False,False,True,False,0,0
2383.6,27,89.2,True,True,False,False,False,True,False,True,0,0
69.65,1,69.65,True,True,False,False,False,True,False,False,1,1
89.3,1,89.3,True,True,False,False,False,True,False,False,1,1
1438.05,18,74.8,True,True,False,False,True,False,True,False,0,0
917.45,46,20.2,False,False,True,True,False,True,True,False,0,0
6096.45,72,84.4,False,False,True,False,True,True,True,True,0,0
3078.1,36,87.55,True,True,False,False,False,True,False,True,0,1
99.95,4,25.15,False,True,False,False,False,True,True,False,0,0
475.2,25,19.8,False,False,True,False,False,False,False,False,0,0
2036.55,40,50.85,False,True,False,False,False,True,True,False,0,0
6444.05,63,102.4,True,True,False,True,False,True,True,False,0,0
1426.75,15,96.3,True,False,False,False,True,True,False,True,1,1
767.55,14,55.5,False,False,False,True,False,True,False,False,0,0
7932.5,72,109.75,True,False,True,True,False,True,True,True,1,0
4040.65,39,106.4,True,True,False,True,True,True,False,False,0,0
2768.65,47,60.0,False,False,True,False,True,True,True,False,0,0
1672.35,19,88.8,True,False,False,True,True,True,True,True,0,0
474.8,5,85.2,True,True,False,False,False,True,False,False,0,1
446.1,13,35.1,False,True,False,False,False,True,False,False,0,1
1345.65,17,80.05,True,False,False,False,False,False,False,False,0,0
2425.4,34,75.55,True,True,False,True,False,True,True,False,1,0
2077.95,42,49.55,False,True,False,False,False,True,False,False,0,0
416.3,5,81.3,True,True,False,True,False,True,True,False,0,1
1663.5,71,23.9,False,False,True,False,False,False,True,False,0,0
1286.05,19,66.4,False,False,False,True,True,False,True,False,1,0
35.85,2,19.6,False,True,False,False,False,True,False,False,0,1
1094.35,57,18.8,False,False,True,True,False,False,False,False,0,0
7719.5,72,108.4,True,True,True,True,False,True,True,True,0,0
514.6,6,85.95,True,False,False,False,False,True,False,False,0,0
1451.6,17,85.45,True,True,False,False,False,True,True,False,0,1
4932.5,61,80.9,False,False,True,True,False,False,True,False,0,0
71.0,1,71.0,True,True,False,True,False,True,True,False,0,1
5443.65,48,111.8,True,False,True,True,True,False,True,True,0,0
330.25,16,20.6,False,False,False,True,False,True,False,False,0,0
746.5,9,85.05,True,True,False,True,False,True,False,False,1,1
122.7,3,44.6,False,True,False,False,False,False,False,False,0,0
44.4,1,44.4,False,True,False,True,False,True,False,False,0,1
6631.85,65,105.1,True,False,True,True,False,False,False,False,0,0
8250.0,70,115.15,True,False,True,False,True,True,True,True,0,0
3561.15,60,59.8,False,False,False,True,True,True,True,False,0,0
1763.55,69,26.3,False,True,False,False,False,True,True,False,0,0
2419.0,35,70.55,True,True,False,False,False,False,False,False,1,0
470.2,22,20.05,False,False,False,False,False,True,False,False,0,0
5234.95,66,79.85,False,False,True,True,False,False,True,False,0,0
70.3,1,70.3,True,True,False,True,False,True,True,False,1,1
79.35,1,79.35,True,False,False,False,False,True,True,False,0,1
3097.0,34,90.05,True,False,False,True,False,True,True,False,0,0
1709.1,72,24.45,False,False,True,False,False,False,True,False,0,0
1848.8,31,59.95,False,True,False,True,True,False,True,True,0,0
723.3,30,25.35,False,False,False,True,False,False,False,False,0,0
809.75,9,90.8,True,False,False,False,False,True,False,False,0,1
1470.95,20,70.45,True,True,False,True,False,True,True,False,0,1
577.15,19,34.3,False,False,False,True,False,True,True,False,1,0
6914.95,65,105.05,True,True,False,False,True,True,True,False,0,0
602.9,30,19.3,False,False,True,False,False,False,True,False,0,0
124.4,6,19.15,False,False,False,True,False,False,False,False,0,0
96.8,2,51.4,False,True,False,False,False,False,False,False,0,0
3827.9,53,71.85,False,True,False,True,True,False,True,True,0,0
533.05,7,75.4,True,True,False,True,False,True,True,False,1,0
2961.4,61,49.7,False,False,False,False,True,True,True,False,0,0
3264.45,70,45.25,False,True,False,True,False,True,False,False,1,1
995.35,13,78.75,False,True,False,False,True,True,False,False,0,0
2815.25,35,81.6,True,False,False,True,False,True,True,False,1,0
154.8,2,70.4,True,False,False,False,False,True,True,False,0,0
246.3,3,75.8,True,True,False,False,False,True,False,False,0,1
257.6,3,76.1,True,True,False,False,False,False,False,False,0,0
5757.2,62,94.0,True,False,False,False,False,True,False,False,0,0
7517.7,72,103.95,True,False,True,True,True,False,True,True,0,0
1234.8,63,19.95,False,False,True,True,False,True,True,False,0,0
1389.2,20,71.3,True,False,False,True,False,False,False,False,1,1
3836.3,35,110.8,True,False,False,False,True,True,False,True,1,0
1474.75,21,69.1,True,True,False,True,False,True,True,False,1,1
6001.45,62,96.1,True,True,False,True,True,False,True,False,0,0
720.1,15,48.8,False,False,False,False,False,True,False,False,0,0
2832.75,55,50.55,False,False,False,False,True,True,False,False,0,0
472.25,11,44.65,False,False,False,False,False,True,False,False,0,0
1460.65,17,88.25,True,True,False,False,False,False,True,False,0,1
1336.35,61,19.45,False,False,False,False,False,False,False,False,0,0
6388.65,71,89.3,False,False,True,False,True,False,True,True,0,0
153.05,2,70.0,True,False,False,False,False,False,False,False,0,1
677.9,35,19.25,False,False,True,True,False,False,False,False,0,0
1165.6,17,70.5,True,False,False,False,False,False,False,False,0,0
2119.5,21,97.35,True,True,False,False,False,True,False,False,0,1
921.55,47,19.65,False,False,True,False,False,False,True,False,0,0
72.0,3,20.85,False,False,False,False,False,False,True,False,0,0
68.35,3,19.65,False,False,False,True,False,True,False,False,0,0
847.25,44,19.35,False,False,True,True,False,True,True,False,1,0
44.0,1,44.0,False,False,False,False,False,True,False,False,0,0
4295.35,44,94.4,True,True,False,False,False,False,True,False,0,0
135.0,5,25.9,False,False,False,True,False,True,True,False,0,1
1400.55,24,55.65,False,False,False,True,True,True,False,False,0,1
69.65,1,69.65,True,True,False,False,False,True,False,False,0,1
1380.4,18,75.4,True,True,False,False,True,True,False,False,0,0
1060.2,10,100.6,True,True,False,False,False,True,False,False,0,1
4386.2,65,71.0,False,False,True,False,True,False,True,False,0,0
86.0,1,86.0,True,True,False,False,False,True,False,False,1,1
5785.5,53,106.95,True,False,False,False,True,True,False,False,0,1
52.05,3,21.2,False,False,False,True,False,False,False,False,0,0
2018.4,33,61.05,False,False,True,True,True,True,True,True,0,0
79.45,3,29.6,False,True,False,True,False,True,False,False,0,1
2727.3,34,79.95,False,False,False,False,True,True,False,True,0,0
263.65,14,19.7,False,False,True,False,False,True,True,False,0,0
275.4,13,20.3,False,False,False,False,False,True,False,False,0,0
2816.65,46,59.9,False,False,False,True,False,True,True,True,1,1
538.5,23,24.35,False,False,False,True,False,False,True,False,0,0
948.9,47,19.75,False,False,True,False,False,False,True,False,0,0
846.8,17,50.3,False,False,False,True,True,True,False,False,0,0
4783.5,49,95.6,True,True,False,False,False,True,True,False,0,1
2997.45,59,50.25,False,True,False,True,False,True,True,False,1,0
5897.4,69,85.35,False,False,True,False,True,True,False,True,0,0
470.6,11,41.6,False,True,False,True,False,True,False,False,0,1
524.5,10,51.65,False,False,False,True,True,True,False,False,0,0
269.65,12,24.0,False,False,True,True,False,True,True,False,0,0
4740.0,45,100.85,True,False,False,True,False,True,False,False,0,1
2341.5,39,59.85,False,False,False,False,False,True,True,False,0,0
1789.65,71,25.45,False,False,True,True,False,False,True,False,1,0
1626.4,71,23.9,False,False,True,True,False,False,True,False,0,0
800.3,33,24.15,False,False,False,False,False,False,True,False,0,0
5060.85,67,75.7,True,False,False,True,False,True,False,False,1,0
1448.8,37,40.2,False,False,False,True,True,False,True,False,0,1
4254.85,49,84.5,True,True,False,True,False,False,True,False,0,1
466.6,9,50.85,False,False,False,False,False,False,True,False,0,0
4627.8,52,91.6,True,False,True,True,True,True,True,True,0,0
6838.6,70,98.9,True,True,False,False,False,False,False,False,0,0
85.0,1,85.0,True,True,False,True,False,True,False,False,0,0
1101.85,14,78.95,True,True,False,False,False,True,False,False,1,1
44.3,1,44.3,False,False,False,True,False,True,False,False,0,0
20.2,1,20.2,False,False,False,True,False,False,False,False,0,1
4297.6,52,80.2,True,False,False,False,False,True,False,False,0,0
414.1,6,60.9,False,False,False,True,False,False,False,False,0,0
256.6,7,34.2,False,False,False,True,True,False,True,False,0,0
3969.35,47,85.2,True,False,False,False,False,True,False,False,1,1
2274.1,26,87.15,True,False,False,False,True,True,False,True,0,0
1296.8,25,54.3,False,True,False,True,True,False,True,True,0,0
1268.85,69,19.1,False,False,True,True,False,True,False,False,0,0
8192.6,72,112.75,True,False,True,False,True,True,False,True,0,0
59.25,4,19.95,False,False,False,True,False,True,False,False,0,0
1147.85,59,19.5,False,False,True,True,False,False,True,False,0,0
4361.55,67,65.55,False,False,True,True,True,False,False,False,0,0
2006.1,26,78.8,True,True,False,False,False,True,False,False,1,0
2078.95,27,78.2,False,False,False,False,False,False,False,True,0,0
7609.75,72,105.25,True,False,True,True,True,False,True,False,0,0
487.05,6,89.25,True,True,False,False,False,True,False,True,0,0
1218.45,62,20.65,False,False,True,True,False,False,True,False,0,0
1416.2,20,68.7,False,True,False,True,False,True,False,True,0,0
483.3,6,78.65,False,False,False,True,True,False,False,True,0,0
1234.6,51,24.75,False,False,True,True,False,False,False,False,0,0
1311.6,61,19.75,False,False,True,False,False,False,True,False,0,0
5618.3,62,89.1,True,True,False,True,True,True,True,False,1,0
6185.15,72,84.7,True,False,True,False,True,True,False,True,0,0
1237.85,13,98.0,True,True,False,True,False,True,True,False,1,1
498.1,5,94.45,True,True,False,True,False,True,True,False,0,1
294.45,3,105.0,True,True,False,True,False,True,False,False,1,1
2381.55,26,93.85,True,True,False,False,False,True,True,False,1,1
788.35,13,59.9,False,True,False,True,False,True,False,False,1,0
756.4,38,19.95,False,False,True,False,False,True,True,False,0,0
613.4,8,84.0,True,True,False,False,False,True,True,False,1,1
3625.2,34,108.9,True,True,False,True,False,True,True,True,1,0
550.35,18,33.6,False,False,False,True,True,False,False,False,0,0
4793.8,56,85.85,True,False,False,True,False,True,True,True,0,0
1267.2,36,34.85,False,False,False,False,False,True,False,True,0,0
442.2,9,48.75,False,True,False,False,False,True,True,False,0,1
84.85,1,84.85,True,True,False,True,False,True,False,False,0,1
654.85,12,56.65,False,False,False,True,True,False,False,True,0,1
5567.45,57,95.3,True,False,False,False,False,True,True,True,1,0
3160.55,42,73.9,False,False,False,False,True,False,False,True,0,1
740.3,33,24.5,False,False,True,False,False,True,True,False,0,1
5706.2,70,84.6,True,False,True,True,True,False,True,True,0,0
3085.35,68,44.95,False,True,False,False,False,False,False,True,0,0
24.7,1,24.7,False,True,False,True,False,True,False,False,0,0
3541.4,37,100.3,True,False,False,False,False,False,False,True,0,0
84.2,4,25.45,False,False,False,False,False,True,False,False,0,0
50.7,1,50.7,False,False,False,True,True,True,False,False,0,0
1165.55,20,55.0,False,False,False,True,True,True,False,True,0,0
4855.35,72,68.4,False,False,True,True,True,False,True,True,0,0
2806.9,31,89.9,True,True,False,False,False,True,False,False,0,1
1422.65,18,78.55,True,True,False,True,False,False,True,False,1,1
608.15,11,55.05,False,False,False,True,False,True,True,False,0,0
641.35,33,19.8,False,False,True,False,False,False,True,False,0,0
4959.15,62,84.45,True,True,False,False,False,False,False,False,1,0
35.9,1,35.9,False,False,False,False,False,False,False,True,0,0
1321.3,16,80.75,True,False,False,True,True,False,True,False,0,0
1663.75,22,78.65,False,False,False,True,False,True,True,True,0,0
3024.15,49,61.75,False,False,False,False,True,False,True,True,0,0
2188.5,36,63.7,False,False,False,True,True,True,True,False,0,0
4138.05,42,99.45,True,True,False,True,False,True,True,True,0,1
102.5,4,25.2,False,False,False,True,False,True,False,False,1,1
872.65,12,74.05,False,False,False,False,False,False,False,True,0,1
2724.25,31,87.6,True,True,False,False,True,False,False,True,0,0
413.25,5,89.15,True,True,False,True,True,True,True,False,0,0
1374.2,66,20.0,False,False,True,True,False,False,True,False,0,0
757.1,15,55.0,False,False,False,False,False,False,False,True,1,1
6692.65,64,104.4,True,False,True,True,False,True,False,False,0,0
218.5,10,20.05,False,False,False,True,False,True,True,False,0,0
608.8,7,89.75,True,True,False,True,False,True,True,True,0,1
1004.75,29,34.3,False,True,False,True,False,False,False,True,0,0
1125.6,57,20.65,False,False,True,True,False,False,False,False,0,0
3847.6,46,84.25,True,False,False,False,True,False,False,False,0,0
978.0,53,19.65,False,False,True,True,False,False,False,False,0,0
1387.35,17,79.85,False,False,False,False,True,False,False,True,0,0
746.05,38,20.2,False,False,True,False,False,True,True,False,0,0
304.6,15,19.8,False,False,False,True,False,False,False,False,0,0
1098.85,22,50.35,False,True,False,False,False,True,False,False,0,0
1139.2,14,85.15,True,True,False,True,False,True,True,False,0,1
4368.95,57,74.6,False,False,False,False,False,False,True,True,0,0
827.7,11,79.15,True,False,False,True,False,True,False,False,1,0
20.35,1,20.35,False,False,True,False,False,False,True,False,0,0
262.05,12,21.05,False,False,True,True,False,False,True,False,0,0
279.55,3,94.6,True,True,False,True,False,True,True,False,1,1
3512.5,36,94.7,True,True,False,True,False,True,False,False,0,0
1483.25,16,94.25,True,True,False,True,True,True,False,False,0,1
4653.85,65,72.45,False,False,False,True,True,False,True,False,0,1
151.75,2,74.95,True,True,False,True,False,False,False,False,0,0
4400.75,42,105.2,True,True,False,False,True,True,False,False,0,1
8033.1,72,111.95,True,False,True,True,True,False,True,True,0,0
1253.65,62,19.85,False,False,True,True,False,False,False,False,0,0
552.65,6,89.75,True,True,False,False,False,True,False,False,0,0
1036.0,48,20.05,False,False,True,True,False,True,True,False,0,0
4025.5,35,108.95,True,True,True,True,True,True,False,True,0,0
928.4,52,19.65,False,False,False,True,False,False,False,False,0,0
24.9,1,24.9,False,False,False,False,False,True,False,False,0,0
460.25,6,82.85,True,True,False,True,False,True,True,False,0,1
6506.15,71,93.2,False,False,True,False,True,False,True,True,0,0
5598.3,67,84.8,True,False,False,False,True,False,True,False,0,0
4374.55,60,71.75,False,True,False,True,True,True,False,False,1,0
678.75,23,30.35,False,False,False,True,False,True,True,True,0,0
2191.7,39,54.85,False,False,False,True,False,False,False,True,0,0
239.75,15,19.5,False,False,False,True,False,True,True,False,0,0
5485.5,53,103.85,True,True,False,True,False,True,True,False,1,1
609.05,24,24.2,False,False,True,True,False,False,True,False,0,0
683.75,37,19.35,False,True,False,False,False,False,True,False,0,0
404.2,5,83.6,True,True,False,False,False,True,True,False,0,1
5189.75,50,100.65,True,True,False,False,False,True,True,True,1,0
5060.9,54,94.1,True,False,False,False,False,True,False,False,0,0
233.65,3,74.55,True,True,False,False,True,True,False,False,0,0
7176.55,68,108.45,True,True,False,True,False,False,False,True,0,1
291.45,5,56.15,False,True,False,True,False,False,False,True,0,0
689.75,33,20.35,False,False,True,True,False,False,False,False,0,0
3263.9,41,80.55,False,True,False,False,False,True,False,False,0,0
1993.2,34,61.25,False,False,False,False,True,False,True,True,0,0
254.5,13,20.45,False,False,False,False,False,True,True,False,0,0
347.65,20,18.9,False,False,False,False,False,True,False,False,0,0
967.9,51,19.6,False,False,True,False,False,False,False,False,1,0
242.95,3,91.5,True,False,False,False,False,True,True,False,0,1
1841.9,41,45.2,False,False,False,False,False,False,False,False,0,0
232.1,13,19.45,False,False,False,False,False,False,False,False,0,0
809.25,35,25.45,False,False,True,True,False,False,True,False,0,0
